Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT_2009,total_population_2009,population_white_2009,Population_Black_2009,Population_Latino_2009,Population_American_Indian_2009,Population_Asian_2009,Population_Pacific_Islander_2009,Population_Other_2009,Population_Multiple_Races_2009,Households_2009,Households_Family_2009,Households_Married_2009,Households_Other_Family_2009,Households_Other_Family_Male Householder_2009,Households_Other_Family_Female Householder_2009,Households_Nonfamily_2009,Households_Nonfamily_Male_Householder_2009,Households_Nonfamily_Female_Householder_2009,Occupied_Housing_Units_2009,Occupied_Housing_Units_Family_2009,Occupied_Housing_Units_Married_2009,Occupied_Housing_Units_Other_Family_2009,Occupied_Housing_Units_Nonfamily_Households_2009,Occupied_Housing_Units_Householder Living_Alone_2009,Renter_Housing_Units_2009,Occupied_ Housing_With_Children_Under_18_2009,occupied_ housing_with_own_children_under_18_2009,renter_occupied_ housing_with_children_under_18_2009,renter_occupied_ housing_with_own_children_under_18_2009,Householder_Black_2009,Householder_American_Indian_2009,Householder_Asian_2009,Householder_Pacific_Islander_2009,Householder_Other_Race_2009,Householder_Multiple_Races_2009,Householder_Latino_2009,Householder_White_2009,Renter_Black_2009,Renter_American_Indian_2009,Renter_Asian_2009,Renter_Pacific_Islander_2009,Renter_Other_Race_2009,Renter_Multiple_Races_2009,Renter_White_2009,Renter_Latino_2009,Population_15_and_Over_2009,Population_Never_Married_2009,Population_Married_2009,Population_Separated_2009,Population_Widowed_2009,Population_Divorced_2009,Population_25_Years_and_Over_2009,Population_25_Years_and_Over_No_Diploma_2009,Population_25_Years_and_Over_Diploma_2009,Population_25_Years_and_Some_College_2009,Population_25_Years_and_Bachelors_2009,Population_25_Years_and_Over_Masters_2009,Population_25_Years_and_Professional_2009,Population_25_Years_and_Over_Doctorate_2009,Population_3_Years_and_Over_2009,Population_3_Years_and_Over_Enrolled_In_school_2009,Population_3_Years_and_Over_Not_enrolled_in_school_2009,Civilian_Population_16_to_19_2009,Civilian_Population_16_to_19_HS_Dropout_2009,Civilian_Population_16_to_19_Enrolled_or_Graduated_2009,Population_16_Years_and_Over_2009,Population_16_Years_and_Over_in_labor_force_2009,Population_16_Years_and_Over__armed_forces_2009,Population_16_Years_and_Over_in_labor_force_civilian_2009,Population_16_Years_and_Over_in_labor_force_civilian__employed_2009,Population_16_Years_and_Over_in_labor_force_civilian_unemployed_2009,Population_16_Years_and_Over_not_in_labor_force_2009,In Labor Force 16 Years and Over:,Median_Household_Income_2009,Median_Household_Income_black_2009,Median_Household_Income_american_indian_2009,Median_Household_Income_asian_2009,Median_Household_Income_pacific_islander_2009,Median_Household_Income_other_race_2009,Median_Household_Income_multiple_races_2009,Median_Household_Income_latino_2009,Median_Household_Income_white_2009,Gini_Index_2009,Occupied_Housing_Units_2009,Owner_Occupied_Housing_Units_2009,Renter_Occupied_Housing_Units_2009,Housing_Units_2009,Vacant_Housing_Units_2009,Vacant_Housing_Rent_2009,Vacant_Housing_for_Sale_2009,Vacant_Housing_Other_Vacant_2009,Renter_Occupied_Housing_2009,Renter_Occupied_Housing_1_1.5_Occupants_per_room_2009,Renter_Occupied_Housing_1.51_2_Occupants_per_room_2009,Renter_Occupied_Housing_2_or_more_Occupants_per_room_2009,Occupied_Housing_2009,Occupied_Housing_1_1.5_Occupants_per_room_2009,Occupied_Housing_1.51_2_Occupants_per_room_2009,Occupied_Housing_2_or_more_Occupants_per_room_2009,Median_Gross_Rent_as_Percentage_Household_Income_2009,Families_2009,Families_below_poverty_line_2009,Families_below_poverty_line_married_with_children_2009,Families_below_poverty_line_married_no_children_2009,Families_below_poverty_line_male_householder_2009,Families_below_poverty_line_male_householder_with_children_2009,Families_below_poverty_line_male_householder_no_children_2009,Families_below_poverty_line_female_householder_2009,Families_below_poverty_line_female_householder_with_children_2009,Families_below_poverty_line_female_householder_no_children_2009,Families_at_or_above_poverty_line_2009,Population_Poverty_Status_Is_Determined_2009,Population_Poverty_Status_Is_Determined_under.5_2009,Population_Poverty_Status_Is_Determined_.5_.74_2009,Population_Poverty_Status_Is_Determined_.74_.99_2009,Population_Poverty_Status_Is_Determined_1_1.49_2009,Population_Poverty_Status_Is_Determined_1.5_1.9_2009,Population_Poverty_Status_Is_Determined_2_above_2009,Housing_units_No_Vehicle_Available_2009,Renter_units_No_Vehicle_Available_2009
42101031700,14000US42101031700,"Census Tract 317, Philadelphia County, Pennsylvania","Census Tract 317, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13994,42,101,31700,6503,4725,1043,449,0,398,0,245,92,2206,1539,902,637,73,564,667,325,342,2206,1539,902,637,667,667,633,791,691,338,296,407,0,81,0,54,17,125,1576,175,0,0,0,42,17,399,42,4958,1757,1873,170,556,602,4192,899,3293,1138,359,117,0,0,6285,1463,4822,202,0,202,4886,3007,0,3007,2491,516,1879,3007,43710,46438,,36798,,7572,,24508,44545,0.430999994,2206,1573,633,2377,171,0,35,136,633,107,0,0,2206,123,0,0,34.59999847,1539,208,54,28,42,42,0,84,84,0,1331,6503,401,218,323,808,353,4400,519,199
42101031800,14000US42101031800,"Census Tract 318, Philadelphia County, Pennsylvania","Census Tract 318, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13995,42,101,31800,3667,1773,1105,675,0,238,0,472,79,1394,835,421,414,149,265,559,189,370,1394,835,421,414,559,485,488,468,444,156,156,363,0,96,0,198,22,239,674,232,0,23,0,105,0,104,129,3022,1321,981,70,313,337,2330,455,1875,896,280,120,29,6,3463,857,2606,294,18,276,2937,1881,0,1881,1755,126,1056,1881,47450,55404,,39968,,48410,40725,48238,46736,0.377000004,1394,906,488,1501,107,52,11,44,488,38,13,0,1394,38,13,0,34.70000076,835,107,0,27,15,15,0,65,65,0,728,3667,246,191,103,184,600,2343,221,103
42101031900,14000US42101031900,"Census Tract 319, Philadelphia County, Pennsylvania","Census Tract 319, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13996,42,101,31900,5013,2745,1295,1290,0,37,0,657,279,1622,1056,480,576,154,422,566,315,251,1622,1056,480,576,566,488,613,709,591,364,327,300,0,11,0,210,44,313,1006,263,0,11,0,114,8,205,144,3733,1902,1159,64,261,347,3039,744,2295,811,390,112,11,0,4695,1430,3265,373,32,341,3681,2300,0,2300,2018,282,1381,2300,40649,42212,,,,25547,21488,25667,45841,0.400000006,1622,1009,613,1904,282,97,33,152,613,9,0,0,1622,21,0,0,41,1056,217,8,44,0,0,0,165,165,0,839,5004,678,231,306,387,1122,2280,305,149
42101032000,14000US42101032000,"Census Tract 320, Philadelphia County, Pennsylvania","Census Tract 320, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13997,42,101,32000,7149,5432,544,920,97,162,0,837,77,2615,1584,935,649,165,484,1031,558,473,2615,1584,935,649,1031,862,843,851,705,299,248,271,37,37,0,268,9,289,1974,195,0,20,0,132,0,488,105,5497,2115,2202,228,383,569,4814,1148,3666,1339,557,195,52,20,6709,1544,5165,293,26,267,5370,3217,0,3217,2940,277,2153,3217,44066,30047,,48922,,55575,,55443,45573,0.384000003,2615,1772,843,2797,182,59,0,123,843,61,0,0,2615,120,0,0,37.09999847,1584,224,0,56,0,0,0,168,145,23,1360,7149,683,351,150,1461,973,3531,539,298
42101032100,14000US42101032100,"Census Tract 321, Philadelphia County, Pennsylvania","Census Tract 321, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13998,42,101,32100,3954,3310,370,253,30,43,0,201,0,1524,763,431,332,111,221,761,368,393,1524,763,431,332,761,679,642,428,407,181,168,141,6,12,0,40,0,62,1297,121,0,0,0,21,0,490,31,3148,1291,1195,54,117,491,2581,655,1926,707,140,20,11,0,3790,974,2816,290,2,288,3085,1802,0,1802,1524,278,1283,1802,37371,60713,,,,21147,,21830,34988,0.400999993,1524,882,642,1655,131,119,0,12,642,13,0,0,1524,44,0,0,34.5,763,128,46,0,30,30,0,52,38,14,635,3954,230,435,57,1160,299,1773,307,167
42101032200,14000US42101032200,"Census Tract 322, Philadelphia County, Pennsylvania","Census Tract 322, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,13999,42,101,32200,257,257,0,0,0,0,0,0,0,91,47,47,0,0,0,44,0,44,91,47,47,0,44,44,31,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,31,0,257,135,93,0,0,29,257,49,208,105,13,13,13,13,257,0,257,0,0,0,257,114,0,114,114,0,143,114,107101,,,,,,,,107101,0.328000009,91,60,31,115,24,0,0,24,31,0,0,0,91,0,0,0,50,47,0,0,0,0,0,0,0,0,0,47,257,0,31,0,0,0,226,0,0
42101032300,14000US42101032300,"Census Tract 323, Philadelphia County, Pennsylvania","Census Tract 323, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14000,42,101,32300,3290,2504,334,497,0,33,0,359,60,1384,730,411,319,91,228,654,387,267,1384,730,411,319,654,641,629,497,443,231,200,143,0,33,0,124,0,144,1064,110,0,0,0,124,0,395,124,2585,1068,908,159,214,236,2153,510,1643,551,91,20,0,0,3179,985,2194,256,44,212,2487,1724,0,1724,1504,220,763,1724,39421,33143,,,,33839,,46294,39075,0.38499999,1384,755,629,1650,266,24,0,242,629,11,0,0,1384,11,0,0,29.10000038,730,61,41,11,0,0,0,9,9,0,669,3290,159,97,206,149,449,2230,290,148
42101032400,14000US42101032400,"Census Tract 324, Philadelphia County, Pennsylvania","Census Tract 324, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14001,42,101,32400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,27,27,0,0,27,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42101032500,14000US42101032500,"Census Tract 325, Philadelphia County, Pennsylvania","Census Tract 325, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14002,42,101,32500,5719,4485,766,409,0,87,0,156,225,2182,1051,679,372,137,235,1131,512,619,2182,1051,679,372,1131,857,910,622,622,243,243,113,0,41,0,95,81,105,1842,113,0,15,0,42,53,687,42,4679,2051,1422,407,444,355,3941,1157,2784,1228,254,79,25,14,5580,1429,4151,355,17,338,4518,3079,0,3079,2708,371,1439,3079,45178,33992,,56060,,49633,19827,50476,45701,0.38499999,2182,1272,910,2508,326,61,71,194,910,13,0,0,2182,56,0,0,36.59999847,1051,186,112,36,0,0,0,38,25,13,865,5719,379,419,519,468,642,3292,653,513
42101032600,14000US42101032600,"Census Tract 326, Philadelphia County, Pennsylvania","Census Tract 326, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14003,42,101,32600,7719,6717,380,840,0,252,0,199,171,2655,1473,847,626,223,403,1182,688,494,2655,1473,847,626,1182,848,793,1020,917,220,160,158,0,89,0,81,66,245,2060,132,0,0,0,56,66,539,19,6050,2732,1974,110,559,675,5125,1502,3623,1244,457,98,33,11,7460,1873,5587,463,18,445,6001,4047,0,4047,3235,812,1954,4047,40845,24460,,38566,,30723,36392,56512,45540,0.402999997,2655,1862,793,2782,127,47,0,80,793,29,0,0,2655,59,0,0,34.29999924,1473,151,44,13,0,0,0,94,50,44,1322,7719,690,404,364,878,616,4767,444,176
42101032700,14000US42101032700,"Census Tract 327, Philadelphia County, Pennsylvania","Census Tract 327, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14004,42,101,32700,203,64,139,0,0,0,0,0,0,41,21,10,11,0,11,20,20,0,41,21,10,11,20,20,31,21,21,21,21,41,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,157,52,20,11,32,42,157,85,72,31,10,10,0,0,203,46,157,0,0,0,157,31,0,31,21,10,126,31,19925,19925,,,,,,,,0.261999995,41,10,31,75,34,0,0,34,31,0,0,0,41,0,0,0,32.79999924,21,11,0,0,0,0,0,11,11,0,10,203,0,64,55,31,43,10,10,0
42101032800,14000US42101032800,"Census Tract 328, Philadelphia County, Pennsylvania","Census Tract 328, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14005,42,101,32800,6145,815,4559,776,64,93,0,497,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6145,4664,677,312,72,420,4154,1719,2435,615,61,0,0,0,6145,336,5809,603,360,243,6145,0,0,0,0,0,6145,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42101032900,14000US42101032900,"Census Tract 329, Philadelphia County, Pennsylvania","Census Tract 329, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14006,42,101,32900,4272,2532,839,669,0,265,0,513,123,1736,958,426,532,174,358,778,341,437,1736,958,426,532,778,702,738,581,506,297,248,349,0,95,0,133,0,202,1064,282,0,54,0,65,0,289,113,3432,1447,1177,153,309,346,2998,522,2476,1022,370,141,26,26,3971,913,3058,221,0,221,3348,1972,0,1972,1801,171,1376,1972,33202,30529,,30874,,34553,,22391,34381,0.405999988,1736,998,738,1868,132,24,48,60,738,16,48,0,1736,16,48,0,37.59999847,958,138,25,13,11,0,11,89,89,0,820,4272,185,202,205,546,872,2262,565,373
42101033000,14000US42101033000,"Census Tract 330, Philadelphia County, Pennsylvania","Census Tract 330, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14007,42,101,33000,8075,6332,612,817,0,375,0,480,276,2904,2034,997,1037,171,866,870,260,610,2904,2034,997,1037,870,792,410,1034,1021,209,209,320,0,45,0,157,18,237,2302,129,0,0,0,42,0,239,42,6275,2414,2279,252,594,736,5277,1136,4141,1198,254,109,0,0,7724,1728,5996,413,0,413,6187,4022,41,3981,3456,525,2165,4022,51417,30317,,,,25710,,31165,52580,0.352999985,2904,2494,410,3007,103,49,0,54,410,22,0,0,2904,126,0,0,41.5,2034,183,21,46,10,10,0,106,55,51,1851,8075,289,353,260,688,1091,5394,455,50
42101033100,14000US42101033100,"Census Tract 331, Philadelphia County, Pennsylvania","Census Tract 331, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14008,42,101,33100,10821,9671,506,912,0,0,16,548,80,3799,2376,1553,823,236,587,1423,533,890,3799,2376,1553,823,1423,1309,1397,1212,1184,482,482,226,0,0,16,169,0,295,3319,211,0,0,16,145,0,1007,232,8796,4187,3171,179,587,672,7510,1017,6493,3602,1929,907,169,67,10655,2925,7730,660,0,660,8630,5319,0,5319,5031,288,3311,5319,57287,55059,,,,27455,,40311,61714,0.36500001,3799,2402,1397,3985,186,70,47,69,1397,26,0,0,3799,26,0,0,31.39999962,2376,117,0,18,0,0,0,99,72,27,2259,10821,852,472,206,1019,889,7383,580,304
42101033200,14000US42101033200,"Census Tract 332, Philadelphia County, Pennsylvania","Census Tract 332, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14009,42,101,33200,2861,2588,51,117,0,174,0,48,0,1057,704,588,116,14,102,353,131,222,1057,704,588,116,353,328,151,335,325,14,14,14,0,35,0,14,0,55,953,14,0,0,0,0,0,96,41,2342,579,1318,14,285,146,2010,176,1834,1004,457,101,12,0,2723,601,2122,90,0,90,2319,1469,0,1469,1414,55,850,1469,68603,,,21169,,,,64954,71572,0.360000014,1057,906,151,1066,9,9,0,0,151,0,0,0,1057,0,0,0,37.90000153,704,27,9,0,0,0,0,18,18,0,677,2861,69,42,78,103,274,2295,69,0
42101033300,14000US42101033300,"Census Tract 333, Philadelphia County, Pennsylvania","Census Tract 333, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14010,42,101,33300,4818,4213,307,122,0,254,0,44,0,1745,925,636,289,123,166,820,216,604,1745,925,636,289,820,765,634,310,261,28,28,176,0,85,0,20,0,34,1450,148,0,12,0,0,0,474,0,4430,1372,1562,13,1088,395,3948,955,2993,1443,894,350,106,35,4746,660,4086,158,10,148,4385,1789,0,1789,1731,58,2596,1789,50446,56585,,78646,,86430,,76334,45781,0.442000002,1745,1111,634,1810,65,33,0,32,634,0,0,0,1745,0,0,0,28.10000038,925,21,0,21,0,0,0,0,0,0,904,3932,106,47,35,446,167,3131,384,269
42101033400,14000US42101033400,"Census Tract 334, Philadelphia County, Pennsylvania","Census Tract 334, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14011,42,101,33400,4834,3111,513,501,15,714,9,442,30,1953,915,561,354,169,185,1038,341,697,1953,915,561,354,1038,939,896,361,343,241,232,294,0,226,9,72,30,121,1273,276,0,43,9,27,0,529,39,4118,1368,1475,139,642,494,3837,755,3082,1565,784,189,79,48,4685,786,3899,80,11,69,4109,2378,0,2378,2249,129,1731,2378,46326,48462,,46540,,50548,65718,51060,43855,0.404000014,1953,1057,896,2120,167,78,12,77,896,22,0,0,1953,22,0,0,30.20000076,915,80,16,33,0,0,0,31,14,17,835,4433,103,137,265,311,471,3146,373,230
42101033500,14000US42101033500,"Census Tract 335, Philadelphia County, Pennsylvania","Census Tract 335, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14012,42,101,33500,4019,3123,461,262,0,197,10,182,46,1517,969,641,328,158,170,548,231,317,1517,969,641,328,548,518,411,589,580,157,157,128,0,75,10,56,11,104,1144,75,0,30,0,45,0,251,10,3162,962,1544,56,328,272,2714,477,2237,1208,445,93,55,26,3837,1127,2710,177,0,177,3037,1884,0,1884,1754,130,1153,1884,50812,47014,,54675,,55913,,48652,50844,0.384000003,1517,1106,411,1593,76,0,12,64,411,20,0,0,1517,20,0,0,31.29999924,969,35,0,0,28,28,0,7,0,7,934,4019,56,100,200,238,483,2942,192,97
42101033600,14000US42101033600,"Census Tract 336, Philadelphia County, Pennsylvania","Census Tract 336, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14013,42,101,33600,6648,5616,424,520,36,198,0,234,140,2691,1593,1173,420,140,280,1098,429,669,2691,1593,1173,420,1098,929,1478,703,673,405,390,203,22,42,0,80,47,197,2192,197,22,13,0,54,47,1128,93,5530,2035,2524,131,379,461,4857,521,4336,2332,944,456,131,45,6464,1626,4838,238,43,195,5419,3691,14,3677,3474,203,1728,3691,59232,57499,,170677,,64305,,65393,52421,0.389999986,2691,1213,1478,2882,191,90,57,44,1478,33,0,18,2691,64,0,18,34,1593,135,77,40,18,0,18,0,0,0,1458,6632,280,18,445,719,387,4783,255,212
42101033700,14000US42101033700,"Census Tract 337, Philadelphia County, Pennsylvania","Census Tract 337, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14014,42,101,33700,11315,9319,252,741,0,1062,0,528,154,4381,2539,1960,579,175,404,1842,713,1129,4381,2539,1960,579,1842,1623,1655,1224,1199,226,210,128,0,231,0,149,24,188,3773,68,0,0,0,35,13,1539,66,9103,2627,4398,153,1102,823,8363,1298,7065,3705,2093,813,276,91,10861,2369,8492,372,0,372,9094,5051,15,5036,4354,682,4043,5051,51759,19836,,65101,,33533,103363,52233,50969,0.430999994,4381,2726,1655,4676,295,155,0,140,1655,80,10,0,4381,80,10,0,30.60000038,2539,271,122,131,0,0,0,18,18,0,2268,11295,902,383,667,1280,598,7465,1041,746
42101033800,14000US42101033800,"Census Tract 338, Philadelphia County, Pennsylvania","Census Tract 338, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14015,42,101,33800,6042,4881,324,698,0,108,0,663,66,2534,1369,915,454,147,307,1165,546,619,2534,1369,915,454,1165,988,927,781,724,135,116,118,0,40,0,132,45,190,2186,46,0,13,0,23,15,830,38,4926,1959,1969,133,540,325,4156,671,3485,1697,922,357,61,12,5822,1503,4319,279,0,279,4863,2934,0,2934,2701,233,1929,2934,52963,123771,,25149,,45094,41764,45219,54744,0.467000008,2534,1607,927,2760,226,191,0,35,927,24,0,0,2534,24,0,0,27.5,1369,150,18,78,19,19,0,35,35,0,1219,6024,273,128,287,640,444,4252,365,305
42101033900,14000US42101033900,"Census Tract 339, Philadelphia County, Pennsylvania","Census Tract 339, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14016,42,101,33900,3094,2400,257,137,0,278,0,43,116,1218,664,517,147,68,79,554,254,300,1218,664,517,147,554,451,452,362,353,83,83,55,0,71,0,25,22,50,1009,24,0,34,0,25,22,329,32,2442,743,1054,76,198,371,2245,232,2013,1040,500,137,40,9,3005,746,2259,61,0,61,2399,1607,0,1607,1561,46,792,1607,73710,90030,,30546,,63339,,63441,77388,0.356000006,1218,766,452,1352,134,95,39,0,452,0,0,0,1218,9,0,0,23.5,664,13,0,0,0,0,0,13,13,0,651,3094,60,80,27,137,125,2665,128,103
42101034000,14000US42101034000,"Census Tract 340, Philadelphia County, Pennsylvania","Census Tract 340, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14017,42,101,34000,2849,2262,126,51,9,441,0,0,11,1122,734,585,149,48,101,388,99,289,1122,734,585,149,388,354,79,328,312,11,11,58,9,83,0,0,11,20,950,11,9,0,0,0,0,59,9,2416,579,1332,48,317,140,2092,313,1779,943,486,151,55,11,2685,585,2100,152,0,152,2377,1446,0,1446,1378,68,931,1446,69554,71186,,146520,,,,94808,61542,0.381000012,1122,1043,79,1122,0,0,0,0,79,11,0,0,1122,11,0,0,26.10000038,734,31,0,31,0,0,0,0,0,0,703,2849,10,77,25,152,186,2399,80,23
42101034100,14000US42101034100,"Census Tract 341, Philadelphia County, Pennsylvania","Census Tract 341, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14018,42,101,34100,7059,6374,390,476,0,109,0,54,132,2551,1514,1069,445,47,398,1037,238,799,2551,1514,1069,445,1037,912,1063,836,806,258,258,134,0,36,0,19,14,130,2282,134,0,36,0,19,0,838,100,5600,2056,2292,107,558,587,4760,598,4162,2544,1015,309,115,84,6821,2131,4690,393,14,379,5478,3399,0,3399,3096,303,2079,3399,55784,32662,,107440,,,,40349,56793,0.405000001,2551,1488,1063,2612,61,12,0,49,1063,0,0,0,2551,15,0,0,27.10000038,1514,84,0,0,0,0,0,84,70,14,1430,7059,332,87,441,589,385,5225,369,262
42101034200,14000US42101034200,"Census Tract 342, Philadelphia County, Pennsylvania","Census Tract 342, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14019,42,101,34200,3279,3051,170,54,0,0,0,0,58,1480,793,597,196,59,137,687,222,465,1480,793,597,196,687,633,857,262,254,88,88,65,0,0,0,0,12,8,1395,41,0,0,0,0,0,816,0,2823,747,1262,13,501,300,2595,227,2368,1305,806,234,63,27,3231,635,2596,86,0,86,2797,1555,11,1544,1422,122,1242,1555,59227,60615,,,,,,,58968,0.421000004,1480,623,857,1600,120,120,0,0,857,13,0,0,1480,19,0,0,40.79999924,793,37,10,0,21,21,0,6,6,0,756,3155,97,73,9,217,208,2551,326,315
42101034300,14000US42101034300,"Census Tract 343, Philadelphia County, Pennsylvania","Census Tract 343, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14020,42,101,34300,244,244,0,0,0,0,0,0,0,79,63,63,0,0,0,16,8,8,79,63,63,0,16,8,0,28,28,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,244,109,127,0,8,0,168,37,131,60,34,17,0,0,244,68,176,59,0,59,244,124,0,124,115,9,120,124,112852,,,,,,,,112852,0.164000005,79,79,0,79,0,0,0,0,0,0,0,0,79,0,0,0,,63,0,0,0,0,0,0,0,0,0,63,244,0,0,0,0,8,236,0,0
42101034400,14000US42101034400,"Census Tract 344, Philadelphia County, Pennsylvania","Census Tract 344, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14021,42,101,34400,8716,7608,31,149,7,772,0,75,223,2701,2176,1756,420,106,314,525,163,362,2701,2176,1756,420,525,421,270,792,742,0,0,0,7,159,0,30,49,28,2428,0,0,0,0,0,0,270,0,7053,1986,3697,181,652,537,6223,742,5481,3347,1627,656,188,84,8334,1964,6370,317,0,317,6991,4352,0,4352,4165,187,2639,4352,88506,,,106320,,2864,111070,47847,87596,0.412999988,2701,2431,270,2853,152,0,0,152,270,0,0,0,2701,15,0,0,25.10000038,2176,103,30,40,0,0,0,33,20,13,2073,8584,321,228,49,282,408,7296,72,15
42101034500,14000US42101034500,"Census Tract 345, Philadelphia County, Pennsylvania","Census Tract 345, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14022,42,101,34500,8437,6027,789,1018,18,1085,0,347,171,3977,1977,1357,620,221,399,2000,811,1189,3977,1977,1357,620,2000,1820,2704,867,790,456,418,301,18,368,0,121,87,360,2870,279,18,201,0,121,72,1837,324,7092,2201,2848,76,1080,887,6232,986,5246,3035,1516,505,178,73,8061,1518,6543,234,12,222,6988,3879,0,3879,3624,255,3109,3879,37050,35575,,41305,,27523,23350,26700,38414,0.451000005,3977,1273,2704,4496,519,263,0,256,2704,42,0,0,3977,42,0,0,31.89999962,1977,324,122,202,0,0,0,0,0,0,1653,8437,526,334,595,812,857,5313,1108,934
42101034600,14000US42101034600,"Census Tract 346, Philadelphia County, Pennsylvania","Census Tract 346, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14023,42,101,34600,2029,1354,425,441,68,95,0,62,25,1205,398,251,147,15,132,807,418,389,1205,398,251,147,807,706,982,211,211,179,179,278,46,42,0,29,0,192,684,255,46,42,0,20,0,493,192,1655,551,517,32,301,254,1549,181,1368,668,444,165,33,0,1926,340,1586,31,6,25,1655,1008,10,998,820,178,647,1008,36248,35960,,59182,,97508,,47376,33108,0.402999997,1205,223,982,1295,90,49,0,41,982,0,0,0,1205,0,0,0,37.40000153,398,31,0,0,0,0,0,31,31,0,367,2029,105,6,170,319,324,1105,125,116
42101034701,14000US42101034701,"Census Tract 347.01, Philadelphia County, Pennsylvania","Census Tract 347.01, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14024,42,101,34701,6901,4964,880,339,23,732,0,295,7,2491,1725,1341,384,129,255,766,280,486,2491,1725,1341,384,766,663,607,754,691,155,155,314,23,165,0,72,0,110,1870,224,0,36,0,26,0,298,40,5341,1544,2846,233,538,180,4874,392,4482,2373,947,190,42,42,6715,1958,4757,164,0,164,5321,3340,0,3340,3045,295,1981,3340,51534,39446,,74799,,77097,,75274,57636,0.382999986,2491,1884,607,2567,76,37,0,39,607,31,0,0,2491,40,0,0,35.70000076,1725,101,17,68,0,0,0,16,16,0,1624,6901,308,20,84,922,345,5222,344,184
42101034702,14000US42101034702,"Census Tract 347.02, Philadelphia County, Pennsylvania","Census Tract 347.02, Philadelphia County, Pennsylvania",pa,140,0,ACSSF,14025,42,101,34702,4825,4090,158,185,0,435,0,97,45,1507,1087,827,260,119,141,420,149,271,1507,1087,827,260,420,415,218,473,434,114,114,55,0,89,0,38,0,63,1300,0,0,6,0,0,0,199,13,3991,1263,1832,87,568,241,3613,614,2999,1699,1009,362,139,44,4465,821,3644,120,0,120,3926,2273,0,2273,2113,160,1653,2273,78323,23159,,109411,,78790,,44850,77888,0.402999997,1507,1289,218,1516,9,0,0,9,218,0,0,0,1507,0,0,0,33.29999924,1087,63,56,0,0,0,0,7,7,0,1024,4438,358,46,70,165,313,3486,107,36
